"gene_name"	"9bc8ff9e-2f36-5094-ac12-b1bf81b53c15"	"396932ab-c4b3-4526-9201-9222f5f062a5"	"53891f08-a221-4ca8-a502-cf990bdb6020"	"Quant.seq.sample2"	"Quant.seq.sample1"	"RNA.seq.sample2"	"RNA.seq.sample1"
"PLEKHA4"	"28.9552"	"31.926"	"0.1623"	2.04185465642933	1.47505971031474	3.95470133444773	3.95168486819672
"PLEKHA5"	"4.2449"	"11.3366"	"9.1048"	2.24107879828777	2.16911067551692	1.63078075826861	2.02461752495571
"PLEKHA6"	"26.0467"	"9.013"	"0.1419"	0.373482403830391	0.0914669408305065	2.50019212389532	2.2330531516571
"PLEKHA7"	"3.1682"	"8.192"	"0.2609"	0.581866240707402	0.620140898512325	1.22192757495831	1.10678181045995
"PLEKHA8"	"2.89"	"4.3091"	"0.2632"	1.12531254638986	1.33501245085966	1.95979393764057	2.06329005575824
"PLEKHB2"	"34.5636"	"75.5804"	"67.6814"	2.57554693878092	2.60387854977034	2.23987583637544	2.1449435841572
"PLEKHD1"	"0.259"	"0.0463"	"0.3846"	0.173157825678228	0.387887050288888	0.310929844677054	0.329093584769098
"PLEKHF1"	"40.044"	"17.3163"	"1.3008"	2.87523632709287	3.18499182933347	1.95501132786528	1.58478928664624
"PLEKHF2"	"2.8235"	"27.4336"	"85.7697"	1.21314113813388	1.64856949249886	2.35335150872548	2.94688074761809
"PLEKHG1"	"7.6319"	"4.6524"	"27.6835"	0.391359828223745	0.268622522194176	0.00886480562210029	0.00599167312704172
"PLEKHG2"	"116.0625"	"13.6758"	"45.0331"	2.93254329474469	3.0281423579588	5.57952930860328	5.37451864231862
"PLEKHG3"	"13.9982"	"9.7917"	"0.5536"	3.69291982540601	3.63992255700826	1.85870136440676	1.56766158785062
"PLEKHG4"	"17.5185"	"23.0498"	"0.4419"	4.3091284438643	3.99202579049431	6.15876129000278	6.02964382096411
"PLEKHG4B"	"13.9453"	"6.8231"	"17.6005"	0.762745826174925	1.14585457753137	0.261826966772672	0.153488184445055
"PLEKHG5"	"32.612"	"17.7674"	"0.1616"	1.50714890258162	1.26664855376798	2.66370394865331	2.57988448764789
"PLEKHG6"	"1.4155"	"50.5185"	"1.6373"	0.168199410704181	0.0806885530518772	0.0296842086392677	0.0788117145404584
"PLEKHG7"	"0.0135"	"0.2887"	"0.1152"	0.0619245002288593	0.0291373367954525	0.0246092280401472	0.0142939863542259
"PLEKHH1"	"2.9055"	"0.8301"	"0.8627"	1.33785794618279	1.07558077408896	0.826896991027325	0.755057155863211
"PLEKHH2"	"3.2656"	"3.5938"	"0.0759"	0.930574698678831	0.555019763276639	0.555243113230742	0.654810159945169
"PLEKHH3"	"37.9725"	"7.8366"	"0.9854"	4.99469519687137	4.91045916557451	4.47661927539576	4.410130776788
"PLEKHJ1"	"42.1272"	"31.2268"	"10.1942"	5.36397212655712	5.74512723110375	4.96958468725718	4.80417251628048
"PLEKHM1"	"16.6204"	"10.298"	"36.9891"	0.493029467114282	0.250373884103019	1.69176470287664	1.56450754345489
"PLEKHM2"	"154.866"	"89.6552"	"94.4832"	3.17295298366865	2.74604935846438	4.21280075262351	4.023421771313
"PLEKHM3"	"6.8857"	"8.3509"	"9.0112"	0.434212869474319	0.361278911712656	1.30909963596118	1.27838745149141
"PLEKHN1"	"2.4057"	"1.343"	"0.0"	1.41659648507826	2.18599458562523	3.50059554643719	3.50366484874769
"PLEKHO1"	"38.7841"	"41.3419"	"46.3146"	5.68333582648282	5.66545991516744	4.26656607694223	4.03893819071972
"PLGRKT"	"7.5375"	"59.0198"	"7.1888"	1.13913942068797	0.991810269335953	1.67181944596374	1.8175356621893
"PLIN1"	"0.7829"	"0.074"	"0.0656"	0.103228031917891	0.351671765308503	0.330803659281316	0.356895901495179
"PLIN2"	"52.0047"	"17.2835"	"68.6015"	3.75266566651309	3.8366391320462	3.35221404491127	3.21710016061445
"PLIN3"	"153.849"	"63.8045"	"28.1025"	6.1422313978921	6.26177488601147	5.5271431914545	5.37188389772155
"PLIN4"	"2.0161"	"0.2016"	"3.2373"	0.100335321459585	0.342590147047882	0.17723399969598	0.25977132957229
"PLIN5"	"0.363"	"0.3403"	"1.1899"	0.52615349741794	0.113551722485984	0.109585918442212	0.213953634583996
"PLK1"	"39.0866"	"20.0538"	"2.1718"	6.62550736655575	6.37250371245696	6.3930495440392	6.18236175340817
"PLK2"	"75.7113"	"61.6141"	"7.2099"	6.98239870814795	7.94647917129175	7.41074005587139	7.25668009957682
"PLK3"	"62.8039"	"14.7607"	"61.6206"	4.20472271182753	3.80530534929346	5.06657663103247	4.84816499836433
"PLK4"	"3.1413"	"11.8318"	"15.4612"	3.45058979825842	3.41116135608834	3.35624080471336	3.82296593382131
"PLLP"	"1.1444"	"4.1733"	"1.3879"	0.303843367456631	0.149328103495815	0.0635627818105671	0.0267525387598737
"PLOD1"	"411.7658"	"123.9895"	"1.8027"	4.32989131711974	4.15170518662584	5.65890464040122	5.53288814682966
"PLOD2"	"29.6392"	"29.0433"	"0.0163"	3.15157547889125	3.05189648083283	5.38339045877404	6.13719411581026
"PLOD3"	"104.1555"	"82.0481"	"7.8627"	4.82245944864827	4.7977535492629	6.20782440951026	6.07434943455897
"PLP1"	"2.0957"	"0.1615"	"0.1023"	0.161202604639075	0.0772344383910382	0.269478542089827	0.291207275228428
"PLP2"	"101.7421"	"172.8888"	"187.8309"	8.8399121933599	8.84133561924022	8.28846311522947	8.2351734648045
"PLRG1"	"17.2165"	"55.4686"	"6.358"	4.27740048760604	4.24696403310313	4.26511240688201	4.56198377263282
"PLS1"	"0.3305"	"5.4004"	"0.1649"	1.09977901607495	0.92909058254605	0.383286437976714	0.349329559875906
"PLS3"	"105.49"	"271.4794"	"0.0608"	2.27417332338838	2.29118300782913	3.89050649679888	4.02230756590053
"PLSCR1"	"5.4265"	"48.1227"	"7.6191"	2.68254733993395	2.71540303931612	4.68505388186234	5.26748843010627
"PLSCR4"	"11.0502"	"8.1547"	"0.0294"	1.23153349628507	0.899670214715015	1.65705156838279	2.09346323889885
"PLTP"	"278.1609"	"108.664"	"0.6372"	1.22309622783999	1.21359729735068	3.07540356698406	2.97897416965175
"PLXDC1"	"29.2715"	"2.256"	"1.265"	0.25851602098398	0.255796342737582	0.0734617602881539	0.0705599029810874
"PLXDC2"	"41.6051"	"25.1006"	"0.6343"	0.571398637418795	0.509538077795092	0.724219880348532	0.975665640541599
"PLXNA1"	"116.7111"	"120.8533"	"2.2762"	2.94214671507785	2.97826574958889	4.65173486082562	4.4284411326499
"PLXNA2"	"18.4247"	"6.7966"	"1.4754"	0.391684144332971	0.230432968357705	1.97075256860144	1.68965401756327
"PLXNA3"	"45.2396"	"14.5403"	"15.529"	3.03510379518133	2.60233113043615	5.8047422848945	5.65267208409953
"PLXNA4"	"2.5728"	"3.1054"	"0.3499"	0.0333615486919071	0.0366401979564994	0.0609371033357079	0.0452573386836153
"PLXNB1"	"51.1741"	"32.9929"	"8.5049"	1.60241958150813	1.01885317344259	4.69122666577409	4.50462103165699
"PLXNB2"	"308.8181"	"189.6537"	"120.0836"	5.03374168590453	4.85251985750209	5.66816127755815	5.59950495532342
"PLXNC1"	"5.0955"	"8.455"	"13.3701"	0.216197641776849	0.25053583143227	0.399511299049222	0.435250956681609
"PLXND1"	"196.7797"	"35.7885"	"49.8362"	1.7661361613508	1.91749565451384	3.62675396689188	3.40208550324049
"PM20D2"	"4.664"	"22.7456"	"25.7684"	4.0102374324971	3.72798787519603	4.38968104932171	4.35852047084108
"PMAIP1"	"12.9925"	"88.1477"	"202.6098"	6.14401115933003	6.14227666000405	5.47646067576248	5.70302094035314
"PMEL"	"1.1201"	"1.4521"	"3.0651"	0.607269920786099	0.463334632571086	0.71257950063586	0.44453050049927
"PMEPA1"	"63.7127"	"168.7531"	"0.2607"	4.78628570987855	5.03219933259149	1.10580635516457	0.936008350655873
"PMFBP1"	"0.5002"	"0.3601"	"1.7376"	0.697295958953679	0.658272132658915	0.7089496257313	0.745644927280173
"PML"	"37.4812"	"67.2745"	"20.4539"	2.49738251108519	2.4592000179468	5.04773745795654	4.89275939492594
"PMM1"	"22.4652"	"15.5155"	"0.8128"	5.67574742311928	5.4124179076103	3.58994586038931	3.38130758322073
"PMM2"	"1.9687"	"3.0045"	"9.2007"	1.78902742709308	2.12099197545282	3.79951095546926	3.54166560471098
"PMP22"	"25.8437"	"13.66"	"0.0359"	3.80208420874308	4.09198419425199	3.40582122164512	3.2084713161234
"PMPCA"	"70.5256"	"31.3824"	"32.2126"	3.96949490490579	4.27825977905642	5.26908903184442	5.18152414628305
"PMPCB"	"22.9584"	"37.8521"	"40.0876"	3.97523677739713	3.73787455820484	3.34906156442939	3.3379218752414
"PMS1"	"4.0218"	"11.502"	"14.0674"	2.04517658826924	1.8015265404433	2.1489258155525	2.81626624322427
"PMS2"	"6.0027"	"7.6785"	"5.7968"	1.85407982568637	1.65235384954449	2.88335031091513	2.81096046589872
"PMVK"	"132.2181"	"215.4334"	"30.0813"	4.77782934636198	4.25267531870294	3.58031899676073	3.46329255100876
"PNCK"	"26.8176"	"8.677"	"0.0736"	0.761600617641499	0.897320943153073	0.44064131900524	0.479935418954799
"PNISR"	"18.6821"	"29.753"	"178.0567"	5.67952180060861	5.3830909092493	4.41665929513226	4.99887652861893
"PNKD"	"30.057"	"60.7313"	"5.6702"	3.14138803438093	2.82409235340608	2.78325988638266	2.63364124653903
"PNKP"	"35.475"	"31.0658"	"27.8151"	4.57443875606823	5.34633126690129	3.9571768647976	3.9335428253781
"PNLDC1"	"0.2773"	"0.4457"	"1.4115"	0.577228206968053	0.4393653877843	0.134807103364001	0.103534056905937
"PNLIPRP3"	"0.0"	"0.0197"	"0.0"	0.123296102665443	0.0586685594282738	0.035622916121473	0.0241495156098031
"PNMA1"	"124.871"	"38.2149"	"4.2602"	6.81942127617729	6.77460059305761	6.91946664255168	6.73399823157022
"PNMA2"	"22.6484"	"6.5292"	"0.0672"	4.44526786043291	4.3303313801845	4.21398836101206	4.0766885411684
"PNN"	"71.733"	"76.6439"	"358.2447"	6.82981811751646	6.62632084699223	5.40823712963461	5.73075894361487
"PNO1"	"17.2785"	"70.5608"	"23.2054"	4.57149334788006	4.1886689823443	3.40208705304353	3.07834354850973
"PNOC"	"0.2635"	"0.5881"	"0.8762"	0.117348247811981	0.109479525994307	0.020407875616724	0.0365406603900797
"PNP"	"27.1216"	"12.5701"	"24.8259"	5.39353080306932	5.58844875276556	5.11116836549288	4.93450873268366
"PNPLA1"	"0.0576"	"1.3579"	"0.4516"	0.0484753735564479	0.172703271206761	0.307373864503516	0.21132046315003
"PNPLA2"	"55.6136"	"26.6764"	"61.9669"	5.826900660904	5.44404275760258	6.35698278288158	6.18395314956437
"PNPLA3"	"1.1769"	"3.4162"	"0.0"	2.54917615199528	2.41590186819256	2.44372787647298	2.41817051891063
"PNPLA4"	"6.3025"	"8.9074"	"0.7303"	1.80747253942066	1.94668404257385	1.98682213718065	1.90995380600105
"PNPLA6"	"56.2217"	"37.7083"	"16.2799"	2.22108609825748	1.79548639865153	4.44739954281017	4.25765016381759
"PNPLA7"	"18.3301"	"2.0067"	"7.6793"	0.214556491777314	0.0488314379865939	0.945782374813308	0.830659593009631
"PNPLA8"	"11.1066"	"18.6584"	"74.889"	1.98579839119829	1.61512296900476	1.56536445167052	2.01612003940045
"PNPO"	"6.4547"	"8.4833"	"1.9066"	0.730204833140819	0.689744815285617	3.1238123338328	3.04961082628365
"PNPT1"	"7.2013"	"51.2391"	"11.3935"	2.84805289378809	2.82065570788249	3.58054864849843	3.51376347186589
"PNRC1"	"45.7101"	"343.9154"	"206.9752"	5.09547041775221	5.08745162363674	6.48761178999	6.4614481282986
"PNRC2"	"25.967"	"101.763"	"64.2817"	4.65084977954202	4.36296170881878	4.55931603363872	4.47038059860593
"POC1A"	"22.7889"	"15.3991"	"3.7245"	2.9491644827947	2.88474621899154	3.53029815257739	3.20265760689881
"POC1B"	"1.2059"	"9.0918"	"5.8519"	0.821489834334896	0.620869096910752	1.91566857732779	2.05078724621678
"POC5"	"4.683"	"16.8754"	"7.5862"	2.12934134225142	2.32282679580764	2.17191188244982	2.513875209677
"PODNL1"	"133.7262"	"6.6157"	"0.8068"	1.10921914805346	1.2373120898261	2.19745325602706	2.14138585905604
"PODXL"	"48.2145"	"138.3465"	"3.4693"	2.47740024010996	2.3423965923624	3.13786254170753	2.78840915486871
"PODXL2"	"217.369"	"93.8669"	"5.3829"	0.713889470030104	0.335806508053703	2.4128876387122	2.38218458441283
"POFUT1"	"33.1064"	"50.098"	"7.1039"	3.68963623860336	3.4849618653223	5.32753919584795	5.12108906492894
"POFUT2"	"41.0263"	"16.1081"	"6.0767"	2.54780332806646	2.47333960546012	4.81286881608242	4.7319010285513
"POGK"	"12.2261"	"75.8401"	"9.8016"	4.29103398508275	4.25417032025373	5.02082745443805	4.87830666522915
"POGLUT1"	"5.4866"	"43.7302"	"8.6475"	3.32448201817619	3.02492622282709	3.26385663102537	3.21634497021497
"POGZ"	"38.3035"	"72.7744"	"84.3724"	3.67302666106925	3.10477959931381	4.92255488209976	4.7515432511637
"POLA1"	"2.4508"	"7.8442"	"9.3171"	1.25245816547296	1.00357308113627	2.19881287221678	2.61749142698962
"POLA2"	"6.0269"	"5.8098"	"1.1408"	3.66107531177855	3.73437312216695	4.32441128339309	4.10414669310085
"POLB"	"6.1296"	"24.6047"	"44.3483"	3.38489316497135	3.36275306823008	2.5678783021022	2.44662804913471
"POLD1"	"69.855"	"78.2307"	"13.7072"	0.300184366011882	0.281189705850845	4.01410785084581	3.83921168558143
"POLD2"	"119.5073"	"136.9736"	"27.3036"	6.29696856385237	6.68188087859338	6.83660807122986	6.71762734718533
"POLD3"	"6.2274"	"23.4203"	"6.2038"	1.84324266963043	1.63205405560513	2.22239897600075	2.24717047590618
"POLD4"	"10.5302"	"4.1082"	"6.8923"	1.05793066027528	0.417419264099432	0.646985331151119	0.819018592304331
"POLDIP2"	"151.5734"	"150.9654"	"34.5665"	6.57149203536162	6.51894547490185	6.34142742550087	6.22598476470158
"POLDIP3"	"124.4284"	"172.7668"	"86.2306"	4.18883143568688	3.94550327787931	3.77123750009947	3.52706553821783
"POLE"	"27.7003"	"16.9443"	"24.8435"	2.89662644973001	2.8533473643667	4.90150153185163	4.63121484894776
"POLE2"	"4.8796"	"4.8003"	"9.5258"	4.02587967289176	3.92397419402512	3.17465229158596	2.97029717599447
"POLE3"	"49.276"	"151.2017"	"118.1495"	9.03492354304669	8.98365735683685	6.9006931666619	6.90553117803948
"POLE4"	"20.4492"	"39.0438"	"7.224"	4.46117053696717	4.33665348252083	4.29239465308112	4.20007708259913
"POLG"	"37.4008"	"19.8291"	"16.5012"	4.45220339420786	4.26748310657844	5.14959031661396	4.99391576598372
"POLG2"	"7.2873"	"7.612"	"30.7474"	2.55450849273968	2.10214086692498	3.78932644407061	3.53078320252784
"POLH"	"7.8534"	"14.2325"	"12.6516"	3.40287428512968	3.37118130033531	3.87940408884512	3.72832203644853
"POLI"	"2.8235"	"5.986"	"6.0888"	0.792824798068736	0.642659844301401	1.89762257697341	2.38655702948672
"POLK"	"1.0558"	"7.7022"	"10.6973"	2.07460195389079	1.59618172933332	2.85645914511627	3.46687589485056
"POLL"	"21.6055"	"16.558"	"3.8377"	4.48670895093997	4.20888998905475	4.70011291170763	4.48060997716031
"POLM"	"16.1957"	"22.0318"	"10.9003"	2.63454851555851	2.77754806965909	4.14585720254559	3.91128577486362
"POLN"	"0.8715"	"0.2547"	"0.1936"	0.596480043028079	0.411204636807629	1.20395987847096	1.06002431505215
"POLQ"	"1.3227"	"4.6755"	"6.4387"	2.39008920391147	2.06190673830577	2.69357397587683	2.83940443298013
"POLR1A"	"15.9149"	"47.8574"	"15.9755"	2.44526719625544	2.203036440291	4.07046593214432	3.80358711465636
"POLR1B"	"8.4408"	"22.562"	"14.3697"	3.55794643565398	3.3461344999804	3.34811702391643	3.15530050845018
"POLR1C"	"14.1919"	"14.3379"	"18.5074"	3.92219203064213	3.971778996262	3.22993732254819	3.0847699868847
"POLR1D"	"13.1123"	"33.4262"	"22.777"	3.43569658957893	3.65142537841909	3.07583531978266	3.20378411612749
"POLR1E"	"38.2919"	"70.3631"	"11.0148"	5.1788663051028	5.37489604290658	4.68855936409568	4.56426443907621
"POLR2A"	"121.8224"	"120.0998"	"122.047"	4.96240880402402	4.5360196383387	6.72829267033285	6.51392023749356
"POLR2B"	"30.3957"	"80.1443"	"57.1486"	4.64255965790405	4.5086474044498	4.12882206610145	4.01114218337853
"POLR2C"	"59.4039"	"48.0538"	"22.2874"	6.41812713809795	6.16266872770234	5.1032811248982	4.89892272572814
"POLR2D"	"16.8855"	"43.6952"	"12.9751"	4.41871321175442	4.24843366241147	4.56426260105051	4.53276143076502
"POLR2E"	"106.5722"	"101.1859"	"26.5727"	7.90594351741791	7.77059121907967	6.37929023016464	6.22672008461214
"POLR2F"	"21.9846"	"20.3346"	"4.1055"	4.73653572941427	4.64856047680261	0.287042444549432	0.201116313639017
"POLR2G"	"135.9087"	"118.4652"	"35.689"	7.71937524999029	7.59640045746705	5.35201293907115	5.26458574087494
"POLR2I"	"30.5133"	"11.2817"	"0.2191"	8.52433096061338	9.05489811947507	4.99913786490001	5.04092604103051
"POLR2J"	"93.9035"	"59.4258"	"84.8421"	7.05098481506786	7.26474224308264	4.13655155414818	3.99054662934388
"POLR2J4"	"3.0288"	"1.8821"	"9.3433"	0.192481648745116	0.0927417720121488	0.407443245032157	0.374017169904662
"POLR2K"	"14.1558"	"79.9186"	"24.5678"	7.09743821612874	7.31652254113009	5.09366338125749	5.3156756759962
"POLR2L"	"253.942"	"192.7899"	"41.8121"	8.37451981723747	8.59676422920164	6.66111250992376	6.71701359771381
"POLR2M"	"3.8404"	"10.5888"	"8.0955"	1.49062466850733	1.47903528371417	1.68800252727797	1.87660000486519
"POLR3A"	"17.4838"	"19.1801"	"6.7833"	2.98582972202537	2.55406961893059	3.80017496687105	3.57954854113583
"POLR3B"	"4.0872"	"20.511"	"3.3959"	1.33123029754718	1.18110143954893	1.59664362649618	1.62695877685275
"POLR3C"	"21.5027"	"61.728"	"31.4433"	4.04676482874865	3.77575480961813	4.0532122835971	3.85105698816289
"POLR3D"	"46.3792"	"22.6487"	"29.738"	5.50685227515873	5.52311962167039	5.13114933225915	4.86110914821833
"POLR3E"	"12.9804"	"14.1689"	"21.5595"	3.32772401445676	2.82667663798847	3.40626118479048	3.14758745015407
"POLR3F"	"5.7299"	"27.433"	"16.9864"	2.84537962077012	2.78132737519709	2.66612838124445	2.96458624221202
"POLR3G"	"0.2172"	"3.9788"	"2.4452"	2.12665927858024	2.09704132063325	1.8875755392282	2.26909101785043
"POLR3GL"	"10.8573"	"30.9429"	"8.872"	4.161395764422	4.16721309761463	1.53719315280514	1.66659078636067
"POLR3H"	"17.5997"	"15.9195"	"5.7567"	4.73713096930999	4.6402544178617	3.87439190382055	3.62433595964173
"POLR3K"	"24.5476"	"23.1195"	"7.6637"	5.65395449691601	5.88277557825516	3.53318133072295	3.46536195004828
"POLRMT"	"62.7271"	"49.7479"	"12.4551"	3.63956198067977	3.74186381684672	3.96214523474437	3.91664630144698
"POM121"	"24.1562"	"27.702"	"30.4594"	1.66501744983907	1.25407541449026	4.09714528704777	3.81788324038493
"POM121C"	"36.303"	"29.2301"	"39.3648"	2.04247621226957	1.8189745505815	3.6390634850234	3.41870633049672
"POM121L2"	"0.0"	"0.0558"	"0.0743"	0.984250324261687	1.04855620601162	0.257558472688747	0.246950137944116
"POMGNT1"	"37.3195"	"53.5472"	"13.8458"	3.50933092113765	3.36489547313568	3.87627005341921	3.62174201788128
"POMGNT2"	"80.4206"	"13.2856"	"1.9119"	3.78857438987974	3.61227882741769	2.59738190988091	2.2625974052362
"POMK"	"8.2618"	"20.883"	"9.0085"	0.865154136557129	1.1019849416169	3.48551386699881	3.41287743698402
"POMP"	"51.4056"	"133.6887"	"85.7037"	7.56939075941235	7.60407784896535	4.47421161698327	4.550738288334
"POMT1"	"29.1853"	"8.9476"	"14.1172"	1.04887650980023	1.16550274764867	4.0493174887939	3.83701411499862
"POMT2"	"16.1994"	"5.0712"	"5.4889"	4.1064906877508	3.80410180948294	3.02899912108534	2.82801653010705
"POMZP3"	"26.4845"	"10.817"	"20.2789"	0.978262565283796	1.17859585659768	2.94846989456642	2.76651805888282
"PON2"	"13.1857"	"29.6065"	"21.2554"	4.25982840469951	4.25233635880726	3.82004734683042	4.09563025469909
"POP1"	"3.2566"	"14.9785"	"2.4618"	2.8318544668391	2.80971230543045	3.1963143674311	2.99726858357382
"POP4"	"13.3681"	"24.9398"	"5.551"	5.51960488301997	5.59958762398539	3.08288799527557	2.9947625636851
"POP5"	"27.4573"	"30.1276"	"25.2879"	6.81399471533046	6.87983099251211	5.06634562094439	5.19954969804798
"POP7"	"163.076"	"132.9938"	"7.5196"	9.47373642726124	9.69971961661177	6.38268936805012	6.36541773293218
"POPDC2"	"6.0159"	"3.2016"	"3.5538"	0.389155230435172	0.238838458983757	0.288333074276026	0.22636179144865
"POR"	"66.9668"	"39.431"	"4.3496"	1.66305539094657	1.70184392938682	2.63493581130494	2.50400303029949
"PORCN"	"34.1316"	"15.5169"	"8.3145"	3.99888564505709	3.79615086753047	3.51575931231374	3.46332954540285
"POT1"	"2.8271"	"8.9473"	"6.6012"	1.1199407198001	0.677147144672747	1.42190045865955	2.04475672728331
"POT1-AS1"	"0.1777"	"0.1251"	"0.0434"	0.141458814106579	0.132046097141956	0.065830545301001	0.108308018904917
"POTEF"	"0.2044"	"0.0199"	"0.1324"	0.697741056414199	0.534054018959431	0.0129185707189566	0.00437439359871958
"POTEG"	"0.0697"	"0.0373"	"0.0993"	1.43520259802149	1.11159368463641	0.00491236567292517	0.0132295047902504
"POTEI"	"0.1276"	"0.0068"	"0.1273"	0.0628163217763837	0.058530010377482	0.0107536557283815	0.00485065331069956
"POTEM"	"0.0125"	"0.0134"	"0.4288"	1.75433557340454	1.28922916014239	0.00980806152255983	0.00662991665184799
"POU2AF1"	"0.0125"	"15.1366"	"39.0247"	0.0610582291185358	0.0287251616172133	0.008711397034356	0.0210848631035725
"POU2F1"	"4.0176"	"8.7083"	"35.312"	1.94528767689126	1.61528062723677	1.91451074280836	2.1574660087779
"POU2F2"	"3.3426"	"2.8021"	"60.1202"	1.03689139559231	0.730009947359562	0.627803820817315	0.528449193206139
"POU2F3"	"0.0261"	"6.4842"	"0.0"	0.0381889197308012	0.0178907634569058	0.0532225293494594	0.0602267893660802
"POU4F1"	"0.0"	"1.4646"	"7.3266"	0.281926553792979	0.48705482619261	0.0343371043875	0.134327321159978
"POU6F1"	"16.3566"	"3.1427"	"4.8395"	1.33662815293786	1.59821414609916	2.60714959837923	2.22929379131504
"POU6F2"	"0.021"	"3.5899"	"0.0"	0.313753127831133	0.218424186916197	0.00280311537353039	0.00425648123865216
"POU6F2-AS2"	"0.0"	"1.8921"	"0.0"	0.81755677538315	0.278341448995331	0.0304952995923754	0.00830017321898778
"PPA1"	"61.0678"	"167.4051"	"15.2856"	4.55914616886782	4.80850701759334	4.17392619970012	4.13612946191912
"PPA2"	"11.225"	"42.2748"	"11.7841"	2.31290869813373	2.08980957659187	2.73678158400851	3.05063775204547
"PPARA"	"4.2178"	"10.5926"	"9.7048"	2.70591475651065	2.36705192367865	2.23567872410579	2.00332228252447
"PPARD"	"41.3909"	"38.3386"	"16.9068"	1.4097973453034	1.17787466967529	3.90085070779259	3.63758556785071
"PPARG"	"3.854"	"1.373"	"0.0275"	1.50948373121688	1.21564474670316	1.4885593242652	1.66282159649052
"PPARGC1A"	"0.8361"	"1.2748"	"0.0"	0.0941886647547222	0.0396952055478693	0.0824446926749213	0.108739747613024
"PPARGC1B"	"0.9085"	"6.3672"	"3.5175"	0.741445441690769	0.608864993579072	1.87879178292499	1.57114207764473
"PPAT"	"4.6274"	"16.5174"	"7.6943"	3.28575014609954	3.18096509948057	2.75728761046759	3.14800132050723
"PPCDC"	"5.7794"	"6.7289"	"8.4363"	1.67855393929324	1.39958120211528	2.69523253390819	2.42650579078028
"PPCS"	"12.2171"	"42.9733"	"7.1913"	4.65520393166313	4.74864676488358	3.2521151001699	3.21025321222379
"PPDPF"	"799.2037"	"402.3516"	"37.7321"	11.8113532605502	11.5332648431368	7.60326418614969	7.63217661523629
"PPEF1"	"3.9802"	"0.6397"	"0.1418"	0.121944335800658	0.0292971029039375	0.0106567430008732	0.0127828471664383
"PPEF2"	"0.1755"	"0.0376"	"0.1501"	0.109011056833976	0.0346963697252065	0.0782133499310823	0.0282836050998614
"PPFIA1"	"12.8018"	"16.4576"	"9.899"	3.18068424594456	2.94335997719614	3.32794588589374	3.08118378349398
"PPFIA2"	"1.0092"	"0.1147"	"0.0"	0.129099571034974	0.0237367142683974	0.00395657739616831	0.00679365983877288
"PPFIA3"	"53.6607"	"8.4692"	"0.5935"	1.55694862819864	1.55507595172386	1.17039658296675	1.02261717387716
"PPFIA4"	"7.0131"	"4.1524"	"0.9238"	0.92465200756812	0.50369687943855	3.62974492328544	3.57744567532247
"PPFIBP1"	"11.7965"	"14.1927"	"12.583"	1.64569287390166	1.4914198199201	3.68580885019598	3.7534492693546
"PPFIBP2"	"4.7886"	"31.5285"	"0.7753"	0.424166035265782	0.212879240435566	0.359473465994397	0.258639304392388
"PPHLN1"	"4.7379"	"16.3535"	"21.4673"	2.75084764732684	2.65085625274096	2.21362686504426	2.4402550392914
"PPIA"	"268.7422"	"246.8907"	"129.4931"	5.87424018362956	5.76900291073551	6.52595620408676	6.31131419413381
"PPIB"	"262.6759"	"125.7458"	"61.8059"	6.58338848693513	6.85271621548639	7.56680039872077	7.47905190060023
"PPIC"	"172.0089"	"39.822"	"0.0"	4.05756181070983	4.15346639295911	4.41894040442164	4.44915998860458
"PPID"	"12.0873"	"60.3423"	"11.8314"	4.99029703431334	5.09425866543096	3.16964435304295	3.35559863707964
"PPIE"	"10.6134"	"9.4733"	"3.3254"	2.66503814690832	2.74931828480112	2.19382978381888	2.19342827118218
"PPIF"	"167.7448"	"135.9232"	"23.7352"	7.76128838814001	7.68940304072509	7.02778221176587	6.90653841516026
"PPIG"	"4.2643"	"31.1115"	"24.6412"	4.62356462902431	4.1037819894749	2.78625453687834	3.24639444941904
"PPIH"	"5.8317"	"16.0522"	"19.2878"	5.80497151350261	5.75369679018848	4.57902876198966	4.48298663262636
"PPIL1"	"35.3628"	"63.137"	"4.1543"	5.09316717932805	4.94959147700015	3.69178581243657	3.51502293272051
"PPIL2"	"33.5018"	"12.0807"	"21.2918"	3.05734594528386	3.00186583656822	2.6887109897717	2.52789360148727
"PPIL3"	"6.7177"	"25.5442"	"38.5964"	3.21094239500109	2.68354357958953	3.09455533483388	3.18559273703794
"PPIL4"	"8.1975"	"33.6245"	"57.4256"	3.02039390219103	3.13772425540609	3.32685629487395	3.2924957466597
"PPIL6"	"0.6241"	"2.988"	"1.5288"	0.336983489061892	0.407505281249007	0.431844382489815	0.438393026759633
"PPIP5K1"	"4.1557"	"5.4903"	"7.0489"	1.13784173529491	0.8378149923576	2.20874999516236	2.15609665128929
"PPIP5K2"	"4.0229"	"12.9331"	"21.874"	1.77057358206525	1.48293467801573	2.03488130613596	2.73437169044294
"PPL"	"0.9989"	"16.3996"	"3.8826"	0.0995050156428386	0.262194734483569	1.64044097223048	1.42197098100048
"PPM1A"	"10.62"	"13.7099"	"72.3229"	3.96548485195052	3.69020263870219	2.7728067397908	3.40521246582092
"PPM1B"	"2.8289"	"9.9824"	"24.1916"	3.07009401808417	2.76445335852932	2.70251487187542	2.7485848993765
